gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3308750495	8016518a-f762-11e1-a439-00145eb45e9a	ebe21bd11ff1ee4af7226d8acc4d3cf3	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Dto. Ocotlán. Ladera N del cerro Portillo (Rancho de Pancho)	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.76996	-96.63294	100.0		1617.0				2012-10-20	20	10	2012	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1361992		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; N. Vázquez Pérez; M. Rivera			2024-01-25T09:51:29.716Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308749832	8016518a-f762-11e1-a439-00145eb45e9a	2a9a1ab349ede98dda0205dbb72e4bab	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Dto. Ocotlán. Ladera N del cerro Portillo (Rancho de Pancho)	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.76996	-96.63294	100.0		1617.0				2012-10-20	20	10	2012	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1363062		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; N. Vázquez Pérez; M. Rivera			2024-01-25T09:49:10.186Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308732227	8016518a-f762-11e1-a439-00145eb45e9a	eeb88b87c76bd65ebf7861d3d3f149b2	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Dto. Miahuatlán, Entre Cerro del Metate y Santo Tomás Tamazulapan	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.25032	-96.5485	100.0		2019.0				2016-11-14	14	11	2016	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1470967		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; Sonia Franco; Daniel Sandoval; Juvenal Aragón Parada; Miguel Castillo Cruz			2024-01-25T09:48:30.451Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308718785	8016518a-f762-11e1-a439-00145eb45e9a	d4e6e28faaf1f35cda600f8481801d0d	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	15 km al NO de Tehuacán (Km 23.5 carretera Cuacnopala-Oaxaca)	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					2015.0				2008-09-20	20	9	2008	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1245692		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; S. Franco; R. Medina Lemos			2024-01-25T09:48:13.473Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308718540	8016518a-f762-11e1-a439-00145eb45e9a	4cf87a720f921fdab5225deb8e4cfdeb	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Distrito Tlacolula	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.81194	-96.34778	100.0		1850.0				2002-09-11	11	9	2002	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1240264		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; Horacio Espinosa Paz			2024-01-25T09:46:53.678Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308709962	8016518a-f762-11e1-a439-00145eb45e9a	9c4dd95510601ea66c0418c489a789f7	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	15 km al NO de Tehuacán, (km 23.5 carretera Cuacnopala-Oaxaca)	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					2015.0				2008-09-20	20	9	2008	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1245695		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; S. Franco; R. Medina Lemos			2024-01-25T09:47:43.438Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308702472	8016518a-f762-11e1-a439-00145eb45e9a	45dd852ffbb552c110c012af266fdba1	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Yocúa, 4 km al N de Sola de Vega	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					1570.0				2002-09-13	13	9	2002	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1210282		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; Horacio Espinosa Paz			2024-01-25T09:46:50.699Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308699461	8016518a-f762-11e1-a439-00145eb45e9a	0599df3a61fa89220671928cc81d675f	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	3 km al S de El Rodeo, carr. Tehuacán-Oaxaca. Distrito Coixtlahuaca, Región Mixteca	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.95833	-97.35556	90.0		1900.0				2003-05-29	29	5	2003	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1210278		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; A. Castañeda; S. Franco			2024-01-25T09:48:52.255Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308685216	8016518a-f762-11e1-a439-00145eb45e9a	1822c553b3358a24c8a80a65e6c245e7	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Poblado de Santa María Ixcatlán (UTM 1974543, 14Q 691226)	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.850266	-97.195401	90.0		1887.0				2011-09-23	23	9	2011	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1361531		Selene Rangel Landa		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Selene Rangel Landa			2024-01-25T09:49:01.036Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308684230	8016518a-f762-11e1-a439-00145eb45e9a	e4e9ec8f39f5cb821d93492cbc02a021	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Yocúa, 4 km al N de Sola de Vega	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					1570.0				2002-09-13	13	9	2002	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1210280		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; Horacio Espinosa Paz			2024-01-25T09:48:23.403Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308657410	8016518a-f762-11e1-a439-00145eb45e9a	06af241940d176f5bf2db6fbe5680011	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Dto. Tlacolula. Monumento Natural Yagul	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.95722	-96.44778	100.0		1690.0				2004-02-07	7	2	2004	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1253867		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; S. Franco; F. Martínez			2024-01-25T09:45:50.538Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308652758	8016518a-f762-11e1-a439-00145eb45e9a	c01ac3b36bf79fe18274e4843d3b3678	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Dto. Tlacolula. San Baltasar Guelavila. Proviene del cerro Nueve Puntas, aproximadamente a 8 km al N de San Baltasar	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.8	-96.30694	100.0		1600.0				2002-09-11	11	9	2002	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1238681		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; Horacio Espinosa Paz			2024-01-25T09:48:08.531Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308652723	8016518a-f762-11e1-a439-00145eb45e9a	2c727113a547c8ad1ac67a06c195ff4e	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	10 km al S de Molcaxac carr. a Tepeji de Rodríguez	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.65889	-97.91028	90.0		1770.0				2003-05-28	28	5	2003	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1237830		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; A. Castañeda; S. Franco			2024-01-25T09:46:28.545Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308631462	8016518a-f762-11e1-a439-00145eb45e9a	7bfff364a111091fbb4663f02c51ec21	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	At 7 km from San Andrés Cacalopan	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.54222	-97.64361	90.0		2050.0				2002-04-13	13	4	2002	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1200011		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. I. Calzada; Paredes F. M.			2024-01-25T09:47:24.403Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308626957	8016518a-f762-11e1-a439-00145eb45e9a	b6c5a024905fe47c910875c4f01ff18c	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	1 km al N de la desviación a Las Sedas. Distrito Etla. Mun. San Francisco Telixtlahuaca. Oaxaca.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.341667	-96.941667	90.0		1850.0				1992-09-16	16	9	1992	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1020195		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza			2024-01-25T09:47:58.925Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308621285	8016518a-f762-11e1-a439-00145eb45e9a	907b7b06f859d5c08f44905f5dfdbbc6	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	6 km al NO de Azumbilla, carretera a Tehuacán	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					2350.0				1992-06-26	26	6	1992	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1025968		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; Felipe Palma			2024-01-25T09:50:37.826Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308621050	8016518a-f762-11e1-a439-00145eb45e9a	7522441af2f58f7d0530edcb269ee2c5	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	6 km al NO de Azumbilla, carretera a Tehuacán. Mun. Esperanza. Puebla.	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.833056	-97.4625	90.0		2350.0				1992-06-26	26	6	1992	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1020279		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; Felipe Palma			2024-01-25T09:47:18.342Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308616320	8016518a-f762-11e1-a439-00145eb45e9a	937aa7371f9c2b4d83f3d01065d25eda	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	8.5 km pasando Azumbilla hacia La Esperanza. Mun. Cañada Morelos. Puebla.	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.706667	-97.410833	90.0		2336.0				1996-10-26	26	10	1996	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	980262		M. Cházaro B.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. Cházaro B.; B. L. Mostul			2024-01-25T09:47:37.981Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308613939	8016518a-f762-11e1-a439-00145eb45e9a	04c7afebc4ab2a9d363cda078e5bf909	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Paraje Cañada El Frijolón (carbonera), 8 km al NE de La Cofradía. Comunidad de } San Pedro El Alto. Distrito Zimatlán. Mun. Zimatlán de Álvarez. Oaxaca.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.841667	-96.775	100.0		2790.0				1998-11-25	25	11	1998	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	998146		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Andrés G. Miranda Moreno; Oscar L. Hernández			2024-01-25T09:45:48.873Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308611313	8016518a-f762-11e1-a439-00145eb45e9a	01c832531465ecfddabbed30509256d4	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	Paraje 'Cuixosto' (lengua popoluca: lugar donde se da la tuna agria), también conocido como 'Agua Chiquita', terrenos del Sr. Vicente Ramos Flores, cercanía al río Axamilpa (lengua popoluca: río que se pierde en los arenales)	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					1660.0				1999-10-18	18	10	1999	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1008256		Francisco Ramos Marchena		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Enrique Guízar Nolazco; Andrés G. Miranda Moreno			2024-01-25T09:48:47.520Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308604448	8016518a-f762-11e1-a439-00145eb45e9a	057b25f891b8e01f733281c1b06399d2	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	7 km al SO del puente Calapa, carr. a Oaxaca. Distrito Coixtlahuaca, Región Mixteca	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.08361	-97.35056	90.0		1700.0				2001-11-07	7	11	2001	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1108933		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; E. Solano			2024-01-25T09:45:58.325Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308600498	8016518a-f762-11e1-a439-00145eb45e9a	f7f0134c4aa39a34d723717cf9922a79	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	NOCHIXTLÁN. Arroyo Tinú, 10 km al SE de Asunción Nochixtlán.	Oaxaca	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.373056	-97.096389	90.0		1700.0				2001-11-09	9	11	2001	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	1108874		Abisaí García Mendoza		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Abisaí García Mendoza; E. Solano Camacho			2024-01-25T09:48:35.039Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3308593095	8016518a-f762-11e1-a439-00145eb45e9a	5f0b80de0dee980e9885d7853fd8a9b1	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Agave	Agave potatorum		SPECIES	Agave potatorum Zucc.	Agave (Agave) potatorum	Zucc., 1833	MX	8.5 Km pasando Azumbilla hacia La Esperanza	Puebla	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					2336.0				1996-10-26	26	10	1996	2766741	2766741	PRESERVED_SPECIMEN	IBUNAM	MEXU	980261		M. Cházaro B.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. Cházaro B.; B. L. Mostul			2024-01-25T09:47:04.056Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
